date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:09:13	387418/387418	---MCZ	200	added ('OK')	application/javascript	etag:%225e95a-5d10d93e1e7b2-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/tinymce/tinymce.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/tinymce/tinymce.min.js	(from https://themesdesign.in/morvin-django/layouts/email-compose.html)
09:09:13	949/949	---M-Z	200	added ('OK')	application/javascript	etag:%223b5-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/form-editor.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/form-editor.init.js	(from https://themesdesign.in/morvin-django/layouts/email-compose.html)
09:09:15	216517/216517	---M--	200	added ('OK')	image/jpeg	etag:%2234dc5-5d10d93deea01%22	https://themesdesign.in/morvin-django/layouts/assets/images/small/img-2.jpg	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/images/small/img-2.jpg	(from https://themesdesign.in/morvin-django/layouts/ui-cards.html)
09:09:17	307424/307424	---M--	200	added ('OK')	image/jpeg	etag:%224b0e0-5d10d93df0941%22	https://themesdesign.in/morvin-django/layouts/assets/images/small/img-5.jpg	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/images/small/img-5.jpg	(from https://themesdesign.in/morvin-django/layouts/ui-cards.html)
09:09:18	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5d10d93e10ced-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesdesign.in/morvin-django/layouts/ui-cards.html)
09:09:18	332719/332719	---M--	200	added ('OK')	image/jpeg	etag:%22513af-5d10d93df47c3%22	https://themesdesign.in/morvin-django/layouts/assets/images/small/img-7.jpg	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/images/small/img-7.jpg	(from https://themesdesign.in/morvin-django/layouts/ui-cards.html)
09:09:18	510556/510556	---M--	200	added ('OK')	image/jpeg	etag:%227ca5c-5d10d93deea01%22	https://themesdesign.in/morvin-django/layouts/assets/images/small/img-1.jpg	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/images/small/img-1.jpg	(from https://themesdesign.in/morvin-django/layouts/ui-cards.html)
09:09:18	312480/312480	---M--	200	added ('OK')	image/jpeg	etag:%224c4a0-5d10d93df18e2%22	https://themesdesign.in/morvin-django/layouts/assets/images/small/img-6.jpg	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/images/small/img-6.jpg	(from https://themesdesign.in/morvin-django/layouts/ui-cards.html)
09:09:19	10549/10549	---M--	200	added ('OK')	image/jpeg	etag:%222935-5d10d93df5763%22	https://themesdesign.in/morvin-django/layouts/assets/images/users/avatar-5.jpg	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/images/users/avatar-5.jpg	(from https://themesdesign.in/morvin-django/layouts/ui-images.html)
09:09:19	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-5d10d93e10ced-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/magnific-popup/magnific-popup.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesdesign.in/morvin-django/layouts/ui-lightbox.html)
09:09:20	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5d10d93e10ced-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesdesign.in/morvin-django/layouts/ui-lightbox.html)
09:09:20	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/lightbox.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/lightbox.init.js	(from https://themesdesign.in/morvin-django/layouts/ui-lightbox.html)
09:09:20	1343/1343	---M-Z	200	added ('OK')	application/javascript	etag:%2253f-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/range-sliders.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/range-sliders.init.js	(from https://themesdesign.in/morvin-django/layouts/ui-rangeslider.html)
09:09:21	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesdesign.in/morvin-django/layouts/ui-session-timeout.html)
09:09:21	217/217	---M-Z	200	added ('OK')	application/javascript	etag:%22d9-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/session-timeout.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/session-timeout.init.js	(from https://themesdesign.in/morvin-django/layouts/ui-session-timeout.html)
09:09:21	24444/24444	---M-Z	200	added ('OK')	text/css	etag:%225f7c-5d10d93e189f0-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/sweetalert2/sweetalert2.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesdesign.in/morvin-django/layouts/ui-sweet-alert.html)
09:09:22	44933/44933	---M-Z	200	added ('OK')	application/javascript	etag:%22af85-5d10d93e189f0-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/sweetalert2/sweetalert2.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesdesign.in/morvin-django/layouts/ui-sweet-alert.html)
09:09:22	4443/4443	---M-Z	200	added ('OK')	application/javascript	etag:%22115b-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/sweet-alerts.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/sweet-alerts.init.js	(from https://themesdesign.in/morvin-django/layouts/ui-sweet-alert.html)
09:09:22	210/210	---M-Z	200	added ('OK')	text/css	etag:%22d2-5d10d93e00347-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-rating/bootstrap-rating.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-rating/bootstrap-rating.css	(from https://themesdesign.in/morvin-django/layouts/ui-rating.html)
09:09:23	3681/3681	---M-Z	200	added ('OK')	application/javascript	etag:%22e61-5d10d93e00347-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-rating/bootstrap-rating.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-rating/bootstrap-rating.min.js	(from https://themesdesign.in/morvin-django/layouts/ui-rating.html)
09:09:24	713/713	---M-Z	200	added ('OK')	application/javascript	etag:%222c9-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/rating-init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/rating-init.js	(from https://themesdesign.in/morvin-django/layouts/ui-rating.html)
09:09:24	42773/42773	---M-Z	200	added ('OK')	application/javascript	etag:%22a715-5d10d93e13bce-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/parsleyjs/parsley.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/parsleyjs/parsley.min.js	(from https://themesdesign.in/morvin-django/layouts/form-validation.html)
09:09:24	385/385	---M-Z	200	added ('OK')	application/javascript	etag:%22181-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/form-validation.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/form-validation.init.js	(from https://themesdesign.in/morvin-django/layouts/form-validation.html)
09:09:25	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5d10d93dff3a7-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesdesign.in/morvin-django/layouts/form-advanced.html)
09:09:25	10063/10063	---M-Z	200	added ('OK')	text/css	etag:%22274f-5d10d93e17a4f-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	(from https://themesdesign.in/morvin-django/layouts/form-advanced.html)
09:09:25	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5d10d93dff3a7-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesdesign.in/morvin-django/layouts/form-advanced.html)
09:09:26	36053/36053	---M-Z	200	added ('OK')	application/javascript	etag:%228cd5-5d10d93e189f0-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	(from https://themesdesign.in/morvin-django/layouts/form-advanced.html)
09:09:26	8424/8424	---M-Z	200	added ('OK')	application/javascript	etag:%2220e8-5d10d93e00347-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesdesign.in/morvin-django/layouts/form-advanced.html)
09:09:26	6476/6476	---M-Z	200	added ('OK')	application/javascript	etag:%22194c-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/form-advanced.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/form-advanced.init.js	(from https://themesdesign.in/morvin-django/layouts/form-advanced.html)
09:09:26	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Nov%202022%2002:09:26%20GMT	https://themesdesign.in/morvin-django/layouts/assets/libs/summernote/summernote-bs4.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/summernote/summernote-bs4.min.css	(from https://themesdesign.in/morvin-django/layouts/form-editors.html)
09:09:27	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Nov%202022%2002:09:26%20GMT	https://themesdesign.in/morvin-django/layouts/assets/libs/summernote/summernote-bs4.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/summernote/summernote-bs4.min.js	(from https://themesdesign.in/morvin-django/layouts/form-editors.html)
09:09:27	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-5d10d93e00347-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css	(from https://themesdesign.in/morvin-django/layouts/form-xeditable.html)
09:09:28	231292/231292	---M-Z	200	added ('OK')	application/javascript	etag:%223877c-5d10d93e00347-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-editable/js/index.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/bootstrap-editable/js/index.js	(from https://themesdesign.in/morvin-django/layouts/form-xeditable.html)
09:09:28	1246/1246	---M-Z	200	added ('OK')	application/javascript	etag:%224de-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/form-xeditable.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/form-xeditable.init.js	(from https://themesdesign.in/morvin-django/layouts/form-xeditable.html)
09:09:28	508/508	---M-Z	200	added ('OK')	application/javascript	etag:%221fc-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/form-wizard.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/form-wizard.init.js	(from https://themesdesign.in/morvin-django/layouts/form-wizard.html)
09:09:29	141748/141748	---M-Z	200	added ('OK')	application/javascript	etag:%22229b4-5d10d93e0de0c-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/inputmask/jquery.inputmask.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/inputmask/jquery.inputmask.min.js	(from https://themesdesign.in/morvin-django/layouts/form-mask.html)
09:09:30	60/60	---M--	200	added ('OK')	application/javascript	etag:%223c-5d10d93df6704%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/form-mask.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/form-mask.init.js	(from https://themesdesign.in/morvin-django/layouts/form-mask.html)
09:09:31	7163/7163	---M-Z	200	added ('OK')	application/javascript	etag:%221bfb-5d10d93df5763-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/apexcharts.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/apexcharts.init.js	(from https://themesdesign.in/morvin-django/layouts/charts-apex.html)
09:09:31	11512/11512	---M-Z	200	added ('OK')	text/css	etag:%222cf8-5d10d93e05169-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/chartist/chartist.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/chartist/chartist.min.css	(from https://themesdesign.in/morvin-django/layouts/charts-chartist.html)
09:09:32	40352/40352	---M-Z	200	added ('OK')	application/javascript	etag:%229da0-5d10d93e05169-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/chartist/chartist.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/chartist/chartist.min.js	(from https://themesdesign.in/morvin-django/layouts/charts-chartist.html)
09:09:32	3678/3678	---M-Z	200	added ('OK')	application/javascript	etag:%22e5e-5d10d93e05169-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/chartist-plugin-tooltips-updated/chartist-plugin-tooltip.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/chartist-plugin-tooltips-updated/chartist-plugin-tooltip.min.js	(from https://themesdesign.in/morvin-django/layouts/charts-chartist.html)
09:09:32	4570/4570	---M-Z	200	added ('OK')	application/javascript	etag:%2211da-5d10d93df5763-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/chartist.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/chartist.init.js	(from https://themesdesign.in/morvin-django/layouts/charts-chartist.html)
09:09:33	4095/4095	---M-Z	200	added ('OK')	application/javascript	etag:%22fff-5d10d93df5763-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/chartjs.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/chartjs.init.js	(from https://themesdesign.in/morvin-django/layouts/charts-chartjs.html)
09:09:33	226496/226496	---MCZ	200	added ('OK')	application/javascript	etag:%22374c0-5d10d93e05169-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/chart.js/Chart.bundle.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/chart.js/Chart.bundle.min.js	(from https://themesdesign.in/morvin-django/layouts/charts-chartjs.html)
09:09:33	122971/122971	---M-Z	200	added ('OK')	application/javascript	etag:%221e05b-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:33	11768/11768	---M-Z	200	added ('OK')	application/javascript	etag:%222df8-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.time.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.time.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:33	8866/8866	---M-Z	200	added ('OK')	application/javascript	etag:%2222a2-5d10d93e0edac-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:34	3314/3314	---M-Z	200	added ('OK')	application/javascript	etag:%22cf2-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.resize.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.resize.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:34	23809/23809	---M-Z	200	added ('OK')	application/javascript	etag:%225d01-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.pie.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.pie.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:34	13141/13141	---M-Z	200	added ('OK')	application/javascript	etag:%223355-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.selection.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.selection.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:34	7090/7090	---M-Z	200	added ('OK')	application/javascript	etag:%221bb2-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.stack.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.stack.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:35	1756/1756	---M-Z	200	added ('OK')	application/javascript	etag:%226dc-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-spline/js/jquery.flot.spline.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-spline/js/jquery.flot.spline.min.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:35	5419/5419	---M-Z	200	added ('OK')	application/javascript	etag:%22152b-5d10d93e08fea-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.crosshair.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/flot-charts/jquery.flot.crosshair.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:35	11242/11242	---M-Z	200	added ('OK')	application/javascript	etag:%222bea-5d10d93df5763-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/flot.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/flot.init.js	(from https://themesdesign.in/morvin-django/layouts/charts-flot.html)
09:09:36	10804/10804	---M-Z	200	added ('OK')	application/javascript	etag:%222a34-5d10d93e0de0c-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/jquery-knob/jquery.knob.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/jquery-knob/jquery.knob.min.js	(from https://themesdesign.in/morvin-django/layouts/charts-knob.html)
09:09:36	48/48	---M--	200	added ('OK')	application/javascript	etag:%2230-5d10d93df6704%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/jquery-knob.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/jquery-knob.init.js	(from https://themesdesign.in/morvin-django/layouts/charts-knob.html)
09:09:36	62673/62673	---M-Z	200	added ('OK')	application/javascript	etag:%22f4d1-5d10d93e0de0c-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/jquery-sparkline/jquery.sparkline.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/jquery-sparkline/jquery.sparkline.min.js	(from https://themesdesign.in/morvin-django/layouts/charts-sparkline.html)
09:09:36	2209/2209	---M-Z	200	added ('OK')	application/javascript	etag:%228a1-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/sparklines.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/sparklines.init.js	(from https://themesdesign.in/morvin-django/layouts/charts-sparkline.html)
09:09:37	3495/3495	---M-Z	200	added ('OK')	text/css	etag:%22da7-5d10d93e070a9-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:37	19799/19799	---M-Z	200	added ('OK')	application/javascript	etag:%224d57-5d10d93e070a9-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:37	1043/1043	---M-Z	200	added ('OK')	application/javascript	etag:%22413-5d10d93e070a9-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:38	95842/95842	---M-Z	200	added ('OK')	application/javascript	etag:%2217662-5d10d93e0fd4d-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/jszip/jszip.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/jszip/jszip.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:39	24800/24800	---M-Z	200	added ('OK')	application/javascript	etag:%2260e0-5d10d93e070a9-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:39	2212/2212	---M-Z	200	added ('OK')	application/javascript	etag:%228a4-5d10d93e070a9-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:39	2796/2796	---M-Z	200	added ('OK')	application/javascript	etag:%22aec-5d10d93e070a9-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:45	926228/926228	---MCZ	200	added ('OK')	application/javascript	etag:%22e2214-5d10d93e17a4f-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/pdfmake/build/vfs_fonts.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/pdfmake/build/vfs_fonts.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:45	299/299	---M-Z	200	added ('OK')	application/javascript	etag:%2212b-5d10d93df5763-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/datatables.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/datatables.init.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:46	15001/15001	---M-Z	200	added ('OK')	text/css	etag:%223a99-5d10d93dfa585-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	(from https://themesdesign.in/morvin-django/layouts/tables-responsive.html)
09:09:46	1178225/1178225	---MCZ	200	added ('OK')	application/javascript	etag:%2211fa71-5d10d93e15b0f-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/pdfmake/build/pdfmake.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/pdfmake/build/pdfmake.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-datatable.html)
09:09:47	11552/11552	---M-Z	200	added ('OK')	application/javascript	etag:%222d20-5d10d93dfa585-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-responsive.html)
09:09:47	169/169	---M-Z	200	added ('OK')	application/javascript	etag:%22a9-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/table-responsive.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/table-responsive.init.js	(from https://themesdesign.in/morvin-django/layouts/tables-responsive.html)
09:09:47	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2007%20Nov%202022%2002:09:47%20GMT	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-autoFill-bs4/css/autoFill.bootstrap4.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-autoFill-bs4/css/autoFill.bootstrap4.min.css	(from https://themesdesign.in/morvin-django/layouts/tables-editable.html)
09:09:48	235/235	---M-Z	200	added ('OK')	text/css	etag:%22eb-5d10d93e070a9-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-keytable-bs4/css/keyTable.bootstrap4.min.css	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/datatables.net-keytable-bs4/css/keyTable.bootstrap4.min.css	(from https://themesdesign.in/morvin-django/layouts/tables-editable.html)
09:09:48	1988/1988	---M-Z	200	added ('OK')	application/javascript	etag:%227c4-5d10d93e189f0-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/libs/table-edits/build/table-edits.min.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/libs/table-edits/build/table-edits.min.js	(from https://themesdesign.in/morvin-django/layouts/tables-editable.html)
09:09:48	506/506	---M-Z	200	added ('OK')	application/javascript	etag:%221fa-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/table-editable.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/table-editable.init.js	(from https://themesdesign.in/morvin-django/layouts/tables-editable.html)
09:09:49	314462/314462	---M-Z	200	added ('OK')	application/javascript	etag:%224cc5e-5d10d93df6704-gzip%22	https://themesdesign.in/morvin-django/layouts/assets/js/pages/materialdesign.init.js	F:/rafli/admin/themesdesign.in/morvin-django/layouts/assets/js/pages/materialdesign.init.js	(from https://themesdesign.in/morvin-django/layouts/icons-materialdesign.html)
